is_returning,last_reported,num_scooters_unavailable,num_bikes_available,num_ebikes_available,station_id,num_scooters_available,legacy_id,num_docks_available,is_installed,num_docks_disabled,num_bikes_disabled,is_renting,eightd_has_available_keys
1,1709605438,0.0,25,1,711ccb32-e1bc-4577-ac7b-50592cc9b8a0,0.0,4548,4,1,1,1,1,False
1,1709605438,0.0,11,7,514f3dda-4d08-464c-b2d4-5706d400065a,0.0,4780,4,1,0,2,1,False
1,1709605438,0.0,8,6,dadd2084-d844-46f5-b7a4-128d31eeba8e,0.0,4627,12,1,0,0,1,False
1,1709605438,0.0,18,1,1817432233006383832,0.0,1817432233006383832,1,1,1,5,1,False
1,1709605438,0.0,18,0,1804894168423871442,0.0,1804894168423871442,9,1,0,2,1,False
1,1709605437,0.0,5,5,bd70035d-4151-42b2-91f6-7bb3333e5253,0.0,4322,14,1,0,0,1,False
1,1709605439,0.0,28,0,6ae35aa8-644e-4b2c-b6a4-6570192f78ab,0.0,4509,1,1,0,3,1,False
1,1709605439,0.0,6,2,8ef6ec7d-e898-4edc-8f3f-af888f8c5ef4,0.0,4577,16,1,0,1,1,False
1,1709605439,0.0,19,19,8456b63c-37c6-49a6-8c02-bb6dcfc35041,0.0,4465,3,1,0,1,1,False
1,1709605439,0.0,57,29,66dd51e6-0aca-11e7-82f6-3863bb44ef7c,0.0,3173,16,1,0,6,1,False
1,1709605445,0.0,9,7,9a37d8a1-990b-484c-9603-262dbd1165cc,0.0,4839,9,1,0,1,1,False
1,1709605445,0.0,16,1,eb8fcff2-6f58-4724-b564-ebc9a8d374d8,0.0,5052,4,1,0,0,1,False
0,1709605098,0.0,16,6,66dea52b-0aca-11e7-82f6-3863bb44ef7c,0.0,3453,2,1,0,1,0,False
1,1709605446,0.0,21,7,1815968422007427668,0.0,1815968422007427668,1,1,0,0,1,False
1,1709605445,0.0,14,1,e6b6c6e2-5fcb-47cd-8f2d-4324b7c977c8,0.0,4662,6,1,0,1,1,False
1,1709605443,0.0,3,2,7cb65297-c880-459a-b054-4e059576c02a,0.0,4732,18,1,0,1,1,False
1,1709605443,0.0,5,0,35b8b636-18d3-4860-b0a9-39c0bce96a10,0.0,3563,21,1,0,2,1,False
1,1709605443,0.0,20,14,4d4a3e7b-1005-4bfd-8680-340a20cacbee,0.0,3609,2,1,0,1,1,False
1,1709605446,0.0,20,0,1849009244468810224,0.0,1849009244468810224,1,1,0,0,1,False
1,1709605441,0.0,19,3,1817432954560889524,0.0,1817432954560889524,0,1,0,2,1,False
1,1709605441,0.0,15,3,66dd23a9-0aca-11e7-82f6-3863bb44ef7c,0.0,3121,12,1,0,0,1,False
1,1709605448,0.0,8,0,01839a78-f228-4706-8f7f-147b857492f2,0.0,3928,14,1,0,1,1,False
1,1709605449,0.0,73,19,c37931bb-8571-4671-a9a8-f3cf23897680,0.0,4478,11,1,0,10,1,False
1,1709605452,0.0,1,0,1843486390605672640,0.0,1843486390605672640,23,1,0,1,1,False
1,1709605452,0.0,19,1,1814907062275537820,0.0,1814907062275537820,7,1,0,4,1,False
1,1709605452,0.0,23,11,66db269c-0aca-11e7-82f6-3863bb44ef7c,0.0,79,6,1,0,4,1,False
1,1709605449,0.0,7,1,66dc1e55-0aca-11e7-82f6-3863bb44ef7c,0.0,450,52,1,0,8,1,False
1,1709605449,0.0,0,0,17ba4945-b202-4667-965f-211d80622646,0.0,3787,21,1,0,1,1,False
1,1709605447,0.0,15,4,1819720453019329398,0.0,1819720453019329398,4,1,0,4,1,False
1,1709605447,0.0,22,10,66dc741f-0aca-11e7-82f6-3863bb44ef7c,0.0,496,35,1,0,8,1,False
1,1709605448,0.0,35,18,66db8ca4-0aca-11e7-82f6-3863bb44ef7c,0.0,326,17,1,0,9,1,False
1,1709605451,0.0,5,1,1851674088959433552,0.0,1851674088959433552,18,1,0,0,1,False
1,1709605450,0.0,15,1,bd30f2a1-38ec-474d-9e36-07f688e87427,0.0,3899,0,1,0,3,1,False
1,1709605454,0.0,14,8,0e5be726-2452-42a0-9be8-ea85c8408e4c,0.0,3602,8,1,0,1,1,False
1,1709605455,0.0,8,1,e666a344-1afb-4512-b2e9-2fc5ed71be2b,0.0,4320,15,1,0,0,1,False
1,1709605455,,0,0,426862de-f8f2-4967-ba41-76680a4b460c,,4227,17,1,1,0,1,False
1,1709605455,0.0,27,0,46dca5c6-7bd3-4a4f-aa1e-33aa66652294,0.0,4979,2,1,0,0,1,False
1,1709605452,0.0,11,6,7f1b4c40-d9fa-4182-be0e-a993655cfb6f,0.0,3949,8,1,0,4,1,False
1,1709605452,0.0,1,0,e982e1cb-7e7b-4769-85b8-565925200654,0.0,4963,22,1,0,1,1,False
1,1709605455,0.0,9,0,a23a40c3-6da5-4b0f-bb6b-8bfc01ec2261,0.0,4032,10,1,0,0,1,False
1,1709605455,0.0,3,1,a958a8af-a0cc-4bca-9114-93c74ce3c693,0.0,3855,18,1,0,0,1,False
1,1709605456,0.0,16,4,66dd43bd-0aca-11e7-82f6-3863bb44ef7c,0.0,3143,24,1,1,4,1,False
1,1709605453,0.0,4,1,1a5eae13-8f27-4875-8330-a796c95f8ad6,0.0,4155,14,1,0,0,1,False
1,1709605456,0.0,5,1,1836581441921155232,0.0,1836581441921155232,15,1,0,0,1,False
1,1709605457,0.0,19,1,ecbfcdb7-fffc-4d45-bed2-1510fd45834d,0.0,4080,1,1,0,1,1,False
1,1709605457,0.0,5,2,bb07a569-cc74-439e-b424-916c0304f136,0.0,3994,22,1,0,2,1,False
1,1709605457,0.0,8,0,66dc9223-0aca-11e7-82f6-3863bb44ef7c,0.0,2012,75,1,0,4,1,False
1,1709605454,,0,0,c9cd8c29-7f0b-4979-9a0e-bec4613d2600,,4743,20,1,0,0,1,False
1,1709605455,0.0,18,7,1202a491-9f76-4609-9b5c-eb7723ab5b45,0.0,4859,1,1,0,0,1,False
1,1709605464,0.0,4,1,5f968a1b-ee60-43a0-ad25-05211e09e436,0.0,3828,18,1,0,0,1,False
1,1709605464,0.0,34,33,1813395029173762108,0.0,1813395029173762108,7,1,0,3,1,False
1,1709605460,0.0,29,0,66de110b-0aca-11e7-82f6-3863bb44ef7c,0.0,3339,10,1,0,2,1,False
1,1709605460,0.0,10,0,1838618090943186984,0.0,1838618090943186984,10,1,0,2,1,False
1,1709605460,0.0,5,2,9e0b3452-ef6d-4e94-8c05-7bef199cdb74,0.0,3606,12,1,0,3,1,False
1,1709605462,0.0,2,2,189f573b-a2d0-40d2-af15-83c5015d93e2,0.0,4420,19,1,0,4,1,False
1,1709605462,0.0,5,5,c0a3b8fe-ba64-4cbb-b010-f760998d6c3a,0.0,4133,14,1,0,0,1,False
1,1709605462,0.0,12,1,54782566-697b-497e-a503-dc1f39963eb2,0.0,4283,14,1,0,1,1,False
1,1709605462,0.0,21,0,fd0e86e3-079d-40aa-8231-ec2cbdbd9e7f,0.0,4379,0,1,0,1,1,False
1,1709605462,0.0,29,2,66dbebad-0aca-11e7-82f6-3863bb44ef7c,0.0,392,18,1,1,4,1,False
1,1709605457,0.0,10,4,d1c204d7-d575-417d-b134-6ebdf7e99f98,0.0,4315,8,1,0,2,1,False
1,1709605458,0.0,24,14,66dde208-0aca-11e7-82f6-3863bb44ef7c,0.0,3286,12,1,0,2,1,False
1,1709605458,0.0,6,5,2436e886-dc53-47cb-8733-d663f9dcd922,0.0,4070,18,1,0,0,1,False
1,1709605458,0.0,8,0,1845677022981917240,0.0,1845677022981917240,8,1,0,3,1,False
1,1709605460,0.0,5,5,753591ba-36f7-4ded-ab7d-40df9994a05f,0.0,4892,17,1,1,1,1,False
1,1709605461,0.0,8,7,3f031133-ec95-4a92-9d63-2ae28183f498,0.0,4351,10,1,0,1,1,False
1,1709605463,0.0,11,0,bdcbd89b-9ae0-461b-aa1d-7db7ead07400,0.0,3762,2,1,8,6,1,False
1,1709605463,0.0,8,0,14f928c6-9a51-40a2-b7e6-a74e8b351dbf,0.0,3529,14,1,0,3,1,False
1,1709605464,0.0,84,32,66ddbd20-0aca-11e7-82f6-3863bb44ef7c,0.0,3255,9,1,0,4,1,False
1,1709605459,0.0,10,6,989fdf95-cfb9-475c-ba0c-3152fd3a16e0,0.0,4352,7,1,0,3,1,False
1,1709605459,0.0,31,9,66db9cc4-0aca-11e7-82f6-3863bb44ef7c,0.0,340,7,1,0,1,1,False
1,1709605459,0.0,15,3,1786697932047949952,0.0,1786697932047949952,8,1,0,1,1,False
1,1709605466,0.0,65,3,66db89a3-0aca-11e7-82f6-3863bb44ef7c,0.0,324,2,1,0,3,1,False
1,1709605466,0.0,20,0,02fb0f6a-b1dc-4e1c-97f8-fe70462670a3,0.0,4436,2,1,0,7,1,False
1,1709605468,0.0,11,2,1820420224296772166,0.0,1820420224296772166,12,1,0,1,1,False
1,1709605468,0.0,0,0,753415aa-9bb4-4f72-bb5c-0906365177d0,0.0,4419,23,1,0,1,1,False
1,1709605468,0.0,13,4,9ac5758f-0419-4e28-8387-6bcd28db17fa,0.0,3951,2,1,0,3,1,False
1,1709605466,0.0,19,7,1885718199416500650,0.0,1885718199416500650,4,1,0,1,1,False
1,1709605467,0.0,27,5,66de6a0f-0aca-11e7-82f6-3863bb44ef7c,0.0,3425,6,1,0,0,1,False
1,1709605469,0.0,4,2,6908ae75-b9a1-4f20-b192-95dc43e858a8,0.0,4879,15,1,0,0,1,False
1,1709605470,0.0,7,6,380394f7-64fa-4a65-a4d1-7bcaddd41fab,0.0,4423,14,1,0,1,1,False
1,1709605468,0.0,0,0,85ba92ab-8d0a-4d17-9d07-0173e16d3b6d,0.0,4897,18,1,0,1,1,False
1,1709605468,0.0,8,7,48b19cc8-bf45-4602-89ac-a8c0a0560c43,0.0,4609,10,1,0,1,1,False
1,1709605469,0.0,6,5,66db3997-0aca-11e7-82f6-3863bb44ef7c,0.0,228,69,1,0,3,1,False
1,1709605469,,0,0,68827e5f-ed28-45de-99bf-66093a8c504f,,4952,21,1,0,0,1,False
1,1709605465,0.0,33,1,66db3708-0aca-11e7-82f6-3863bb44ef7c,0.0,217,4,1,0,2,1,False
1,1709605465,0.0,5,0,1828969726487003714,0.0,1828969726487003714,14,1,0,0,1,False
1,1709605469,0.0,34,21,66db3ba0-0aca-11e7-82f6-3863bb44ef7c,0.0,236,33,1,1,5,1,False
1,1709605469,0.0,8,2,66dc1d0c-0aca-11e7-82f6-3863bb44ef7c,0.0,447,9,1,0,14,1,False
1,1709605467,0.0,2,1,1828965887815635862,0.0,1828965887815635862,20,1,0,1,1,False
1,1709605467,0.0,21,0,1838071090619298218,0.0,1838071090619298218,9,1,0,0,1,False
1,1709605477,0.0,3,1,77463580-6421-403d-b170-f2660c216175,0.0,3841,20,1,0,1,1,False
1,1709605477,0.0,5,1,9719498d-bd5c-4424-86ac-dfe0795c57d1,0.0,4258,17,1,0,1,1,False
1,1709605478,0.0,14,1,66de1f7f-0aca-11e7-82f6-3863bb44ef7c,0.0,3363,15,1,0,4,1,False
1,1709605478,0.0,6,1,a6a132f9-89bf-42a4-afe6-1ca449b7f570,0.0,3878,12,1,0,1,1,False
1,1709605478,0.0,7,2,4775fd25-2240-44d7-884a-d777d15a9b5e,0.0,4173,14,1,0,0,1,False
1,1709605478,0.0,38,5,99142ec8-c0e7-47ca-916c-c1097d48e133,0.0,4341,1,1,0,1,1,False
1,1709605478,0.0,17,0,324af152-33ea-48a7-8bb0-ad8b6f31571f,0.0,3479,26,1,0,2,1,False
1,1709605479,0.0,3,2,c45aa693-fedd-478f-ade9-bf176c4e32ff,0.0,5018,14,1,0,2,1,False
1,1709605479,0.0,2,0,0927e331-866f-4d99-99b4-04edde99117a,0.0,3621,37,1,0,0,1,False
1,1709605479,0.0,10,0,fe65853e-b20a-4250-9677-2aa177283b72,0.0,4000,9,1,0,2,1,False
1,1709605479,0.0,0,0,1880643915885220532,0.0,1880643915885220532,27,1,0,3,1,False
1,1709605479,0.0,32,2,32c60668-a192-4d06-aa7c-6d6f7aed6b45,0.0,3588,6,1,1,2,1,False
1,1709605479,0.0,1,1,7d9a1b9e-0123-4561-a111-b3735fada687,0.0,4107,20,1,0,3,1,False
1,1709605480,0.0,30,1,66ddef96-0aca-11e7-82f6-3863bb44ef7c,0.0,3318,9,1,0,5,1,False
1,1709605480,0.0,13,13,d67375ea-3f93-4996-b0dc-f542341f2e6a,0.0,4771,6,1,0,2,1,False
1,1709605480,0.0,6,5,398aa734-3893-4dba-a704-57ae8632c4f9,0.0,4314,15,1,0,0,1,False
1,1709605480,0.0,6,5,a724eb92-55ca-4b9f-9a87-c2e87b3cbd40,0.0,4506,14,1,0,1,1,False
1,1709605481,0.0,8,0,1828964993433043090,0.0,1828964993433043090,10,1,0,1,1,False
1,1709605481,0.0,9,0,d2024260-cc58-451b-9417-3a695f8a1b34,0.0,4661,7,1,0,5,1,False
1,1709605482,0.0,18,0,62e2b1dd-ca52-4e1c-a112-1d8846b9d9b5,0.0,4356,2,1,0,1,1,False
1,1709605477,0.0,1,1,1898455214498195676,0.0,1898455214498195676,22,1,0,0,1,False
1,1709605477,0.0,20,2,3299ff79-36aa-42ef-b7f1-c40e95c8f570,0.0,3523,22,1,1,0,1,False
1,1709605477,0.0,20,19,3b52be68-9123-46a9-bb45-f0d0646a5a81,0.0,4990,2,1,0,13,1,False
1,1709605480,0.0,12,4,d0b87aa7-7e19-40d2-8f7d-6a622e6ac391,0.0,4023,9,1,0,3,1,False
1,1709605479,0.0,6,0,8a13182a-4823-4fe7-afcd-a4ef0b134ed9,0.0,4108,13,1,0,0,1,False
1,1709605482,0.0,19,2,66db79a3-0aca-11e7-82f6-3863bb44ef7c,0.0,319,27,1,1,2,1,False
1,1709605490,0.0,6,0,b7df61c0-8ead-46cb-9d6e-a6a3011ffb71,0.0,3600,20,1,0,1,1,False
1,1709605490,0.0,2,0,c56739c2-b310-4d73-ab0e-b6036abd9561,0.0,4318,20,1,0,2,1,False
1,1709605491,0.0,113,11,1827839088308194240,0.0,1827839088308194240,2,1,0,5,1,False
1,1709605489,0.0,0,0,6ca15d94-897a-4c81-ab47-366829afb7c4,0.0,3840,21,1,1,1,1,False
1,1709605489,,0,0,03872f6b-a522-4c41-a4f2-5d0c41779e7b,,4933,19,1,0,0,1,False
1,1709605489,0.0,16,1,79399e32-a6c6-4732-8ad4-9f9140a86b21,0.0,3726,1,1,0,2,1,False
1,1709605489,0.0,7,2,81640d04-c36a-4fb1-98b0-85be10be516c,0.0,5014,12,1,1,1,1,False
1,1709605490,0.0,20,0,66dd18dd-0aca-11e7-82f6-3863bb44ef7c,0.0,3102,4,1,0,3,1,False
1,1709605491,0.0,6,2,2e5cde21-f0a2-4396-899e-6df275e99212,0.0,4739,14,1,0,0,1,False
1,1709605493,0.0,7,5,66dcbf69-0aca-11e7-82f6-3863bb44ef7c,0.0,3050,12,1,0,2,1,False
1,1709605493,0.0,24,0,66de2771-0aca-11e7-82f6-3863bb44ef7c,0.0,3377,0,1,0,1,1,False
1,1709605494,0.0,20,2,9b7e3b8b-97ef-4038-820c-7cd1c1a34fc7,0.0,3490,8,1,0,3,1,False
1,1709605494,0.0,22,1,66de103b-0aca-11e7-82f6-3863bb44ef7c,0.0,3337,1,1,0,0,1,False
1,1709605494,0.0,9,1,923a60f7-2a0e-4a31-8dd5-66c8518c929e,0.0,4776,10,1,0,2,1,False
1,1709605494,0.0,1,0,5e93b806-08e1-4ef9-98ae-d3dda20e0469,0.0,5032,23,1,0,0,1,False
1,1709605494,0.0,3,3,fb180cce-96ee-4e66-b3ce-000f3db6e670,0.0,4968,25,1,0,2,1,False
1,1709605492,0.0,15,1,1828967346753327602,0.0,1828967346753327602,4,1,0,0,1,False
1,1709605492,0.0,57,4,39f756c2-3904-463e-95a8-8d8e3540e845,0.0,4722,1,1,0,11,1,False
1,1709605492,0.0,0,0,1851254360969534132,0.0,1851254360969534132,23,1,0,1,1,False
1,1709605492,0.0,11,9,6a52ceae-3b97-487a-9438-de844bfbf1c2,0.0,4109,9,1,0,1,1,False
1,1709605492,0.0,33,1,3013d5ac-f7bb-4e98-a49a-b9f7b76a3b50,0.0,4387,1,1,0,1,1,False
1,1709605493,0.0,16,5,b7c6ce96-a24d-4c1e-93ee-6f49c1adf119,0.0,4165,3,1,0,1,1,False
1,1709605493,0.0,49,18,66db631c-0aca-11e7-82f6-3863bb44ef7c,0.0,284,14,1,2,9,1,False
1,1709605493,0.0,18,0,1860188069348460678,0.0,1860188069348460678,2,1,0,5,1,False
1,1709605495,0.0,12,10,2b33334b-243c-4a16-a6d2-32304c8884f1,0.0,4551,6,1,0,2,1,False
1,1709605495,0.0,6,0,afd76a0e-ceb8-4d18-a427-b378c4d07a75,0.0,4591,21,1,0,2,1,False
1,1709605471,0.0,15,3,e10a6e12-d98c-4625-940a-9f83d9b2f6c4,0.0,4277,4,1,0,2,1,False
1,1709605471,0.0,11,3,fea72f55-d296-47af-9446-149688dcccbd,0.0,4212,4,1,0,4,1,False
1,1709605472,0.0,27,3,1786687245202023014,0.0,1786687245202023014,6,1,0,2,1,False
1,1709605472,0.0,6,4,ffef95fa-600b-4f08-b2ce-e8eb034ebfd8,0.0,4785,23,1,0,2,1,False
1,1709605473,0.0,1,1,fac701fb-c433-496e-933b-ea137dbe7fe1,0.0,4553,17,1,0,0,1,False
1,1709605474,0.0,32,4,66dc90d5-0aca-11e7-82f6-3863bb44ef7c,0.0,2008,1,1,0,1,1,False
1,1709605470,0.0,3,1,679dcf08-d88c-4d1b-b81d-fe9f4aabbff7,0.0,3879,20,1,0,2,1,False
1,1709605470,0.0,20,6,d9bc0b3e-1af8-4cb6-a082-8ef1245ef329,0.0,3506,8,1,1,0,1,False
1,1709605470,0.0,17,0,dccab832-b4a2-4105-927d-b52ec0d92c92,0.0,4372,2,1,0,0,1,False
1,1709605471,0.0,17,11,66dd4f31-0aca-11e7-82f6-3863bb44ef7c,0.0,3170,12,1,2,4,1,False
1,1709605475,0.0,10,2,1835249317786962140,0.0,1835249317786962140,20,1,0,0,1,False
1,1709605476,0.0,9,1,b9deb521-41b6-4f8a-ac78-0e58e3977f2c,0.0,4886,15,1,0,2,1,False
1,1709605472,0.0,14,4,4f57360d-a4cb-4568-b74a-f3086ccaee2e,0.0,4443,7,1,0,0,1,False
1,1709605476,0.0,12,1,1838070626762830158,0.0,1838070626762830158,7,1,0,4,1,False
1,1709605475,0.0,0,0,3ff00115-e8da-4326-97d3-7bf4fe4df7a5,0.0,4904,19,1,0,1,1,False
1,1709605475,0.0,16,15,e2fc6d90-8deb-4e21-961d-9d5208c1f986,0.0,4703,13,1,0,5,1,False
1,1709605466,0.0,4,4,7380e377-936d-47d7-8abe-0f666d47465e,0.0,4087,10,1,0,7,1,False
1,1709605474,0.0,43,6,bde94a25-6089-4490-af3a-8cc5702230b8,0.0,3467,17,1,0,6,1,False
1,1709605484,0.0,58,41,c7ffe3fa-9cd6-4d35-9060-7d5822381442,0.0,4724,10,1,0,4,1,False
1,1709605485,0.0,1,1,bb6bba3f-19a0-4ebb-a454-4ac678d9d62d,0.0,4953,19,1,0,1,1,False
1,1709605485,0.0,19,11,199ea9dd-8f7e-4e05-a730-55edaacd8787,0.0,3898,36,1,0,2,1,False
1,1709605485,0.0,1,0,9d23b0e9-a478-407c-a0e0-0aff1b0398fc,0.0,3876,21,1,1,0,1,False
1,1709605485,0.0,28,26,66dc9068-0aca-11e7-82f6-3863bb44ef7c,0.0,2006,40,1,0,4,1,False
1,1709605485,0.0,17,0,66dcf640-0aca-11e7-82f6-3863bb44ef7c,0.0,3085,6,1,0,2,1,False
1,1709605486,0.0,2,0,66dcca0d-0aca-11e7-82f6-3863bb44ef7c,0.0,3062,18,1,0,4,1,False
1,1709605486,0.0,4,1,1869753340438110380,0.0,1869753340438110380,17,1,0,1,1,False
1,1709605486,,0,0,94bcf812-5cff-460c-841f-54876ed1e7a4,,4971,19,1,0,0,1,False
1,1709605487,0.0,14,1,1834145468418707676,0.0,1834145468418707676,5,1,0,1,1,False
1,1709605487,0.0,11,10,66dc864c-0aca-11e7-82f6-3863bb44ef7c,0.0,530,9,1,0,1,1,False
1,1709605488,0.0,16,1,48e7e465-f861-452a-9bf7-7eacd0b2bcac,0.0,4374,2,1,0,1,1,False
1,1709605488,0.0,0,0,7f6674c4-5568-4766-b172-0385348ae184,0.0,3945,19,1,0,1,1,False
1,1709605484,0.0,61,8,66dc481a-0aca-11e7-82f6-3863bb44ef7c,0.0,483,7,1,0,1,1,False
1,1709605484,0.0,18,5,3db2fa34-0b56-4644-9ae9-bbee1583e717,0.0,4115,6,1,0,1,1,False
1,1709605484,0.0,23,1,1846085533896197012,0.0,1846085533896197012,1,1,0,0,1,False
1,1709605484,0.0,5,0,40914c6b-293d-49ac-b83a-d9d4af998aea,0.0,3969,10,1,0,4,1,False
1,1709605484,0.0,14,14,6651fc84-09d1-4cdb-a8d5-7d6345fb3466,0.0,5070,5,1,0,0,1,False
1,1709605484,0.0,13,0,1854255035042870020,0.0,1854255035042870020,5,1,0,1,1,False
1,1709605483,0.0,35,5,66de44ba-0aca-11e7-82f6-3863bb44ef7c,0.0,3389,2,1,0,2,1,False
1,1709605483,0.0,25,1,7a771842-c090-4da1-8c13-72b7f4f50a87,0.0,3668,2,1,0,9,1,False
1,1709605488,0.0,25,0,1786697166576476490,0.0,1786697166576476490,17,1,1,3,1,False
1,1709605488,0.0,16,2,9b4a92ae-cefe-467a-8e35-5ce02d4f3a45,0.0,4182,0,1,0,3,1,False
1,1709605495,0.0,20,2,c530a1cb-7c60-4651-be8a-9bfa5eb43f8a,0.0,4161,14,1,0,1,1,False
1,1709605495,0.0,0,0,4a4c7548-2466-48ef-8d7e-0aa4d6acb69e,0.0,4910,19,1,0,1,1,False
1,1709605495,0.0,21,8,66db46d7-0aca-11e7-82f6-3863bb44ef7c,0.0,266,6,1,0,2,1,False
1,1709605495,0.0,1,0,514afe43-84d4-4941-8281-75a93c5cd365,0.0,4130,15,1,0,5,1,False
1,1709605496,0.0,62,21,a19d37cc-6070-4e4c-b4ad-3ee21e4a11cb,0.0,4280,2,1,0,4,1,False
1,1709605496,0.0,35,5,b30815c0-99b6-451b-be15-902992cb8abb,0.0,3812,23,1,0,2,1,False
1,1709605496,0.0,10,0,bf317efc-13f1-42be-8243-373a29354033,0.0,3494,12,1,0,3,1,False
1,1709605496,0.0,18,5,1887292564377354448,0.0,1887292564377354448,10,1,0,0,1,False
1,1709605496,0.0,9,1,fec4aa1b-9fc1-4dd9-ab39-c1d7370a6e54,0.0,4143,11,1,0,1,1,False
1,1709605498,0.0,4,3,d8e02e7b-632b-4fbe-95b9-80efa47473e3,0.0,4437,17,1,0,0,1,False
1,1709605498,0.0,0,0,d08be53f-9691-4d6f-81f3-7d052abb7dd6,0.0,5017,16,1,1,2,1,False
1,1709605498,,0,0,1875023224873448258,,1875023224873448258,21,1,0,0,1,False
1,1709605499,0.0,23,22,f06c01c3-fd7f-443c-a0c7-fc9233d77f6a,0.0,4417,2,1,0,0,1,False
1,1709605499,0.0,13,0,3f878b81-324e-4673-9221-43d34647e76f,0.0,3795,5,1,0,1,1,False
1,1709605499,0.0,53,32,66dc7659-0aca-11e7-82f6-3863bb44ef7c,0.0,501,68,1,0,3,1,False
1,1709605497,0.0,0,0,1908785111291682996,0.0,1908785111291682996,18,1,0,1,1,False
1,1709605497,0.0,20,0,d837d1b0-8f80-4f6c-ae45-5dd0deec6977,0.0,4760,4,1,0,0,1,False
1,1709605497,0.0,75,3,66dd243c-0aca-11e7-82f6-3863bb44ef7c,0.0,3122,0,1,0,2,1,False
1,1709605497,0.0,8,1,66dcf023-0aca-11e7-82f6-3863bb44ef7c,0.0,3080,12,1,0,1,1,False
1,1709605497,0.0,16,5,bc512527-7863-48d5-aea8-3de470abc1ee,0.0,4004,4,1,1,0,1,False
1,1709605497,0.0,28,1,868586b3-ddc7-4b4b-9bed-a1e487033aaa,0.0,5009,16,1,1,2,1,False
1,1709605498,0.0,50,4,66db65aa-0aca-11e7-82f6-3863bb44ef7c,0.0,293,42,1,0,12,1,False
1,1709605498,0.0,87,84,66dc3f08-0aca-11e7-82f6-3863bb44ef7c,0.0,477,6,1,2,7,1,False
1,1709605498,0.0,23,6,e73cf71b-db05-44f9-b57a-689d65320d68,0.0,3493,6,1,0,1,1,False
1,1709605496,0.0,10,1,1814900898997467540,0.0,1814900898997467540,11,1,0,0,1,False
1,1709605497,0.0,54,0,3b7cdac2-c7cb-413b-b8e4-7ee5c58260a4,0.0,4749,8,1,0,4,1,False
1,1709605499,0.0,9,0,8f72fe26-98aa-4e87-a612-9ae0eb1d9a38,0.0,4810,12,1,0,1,1,False
1,1709605500,0.0,8,3,b64eb0a5-d6d4-4f45-8c9a-e2d004819c99,0.0,4305,10,1,0,1,1,False
1,1709605500,0.0,6,4,0197e9da-ae03-40a7-8270-fe500bfc9e18,0.0,4171,14,1,0,1,1,False
1,1709605500,0.0,6,2,a82cc641-0926-4a63-b488-7060ab7dcd74,0.0,4784,21,1,0,5,1,False
1,1709605500,0.0,4,1,66de1bc3-0aca-11e7-82f6-3863bb44ef7c,0.0,3359,53,1,0,1,1,False
1,1709605500,0.0,4,3,bb0ce308-e5d9-48c7-9f4b-cf0120f2c39a,0.0,4010,19,1,0,1,1,False
1,1709605500,0.0,30,7,a76299eb-73f7-401c-aa8b-edff9ef003bd,0.0,4620,9,1,0,5,1,False
1,1709605500,0.0,42,2,1786697528321024934,0.0,1786697528321024934,1,1,1,1,1,False
1,1709605501,0.0,75,41,66dc7de9-0aca-11e7-82f6-3863bb44ef7c,0.0,515,25,1,4,6,1,False
1,1709605495,0.0,17,1,aa0e6301-4162-428d-8943-7b684089b0d1,0.0,4126,1,1,0,1,1,False
1,1709605507,0.0,17,13,50575cba-95ac-4134-9da1-3eec8253afc4,0.0,4075,17,1,1,2,1,False
1,1709605507,0.0,2,2,1860189190334925058,0.0,1860189190334925058,18,1,0,1,1,False
1,1709605507,0.0,32,20,66de0bcb-0aca-11e7-82f6-3863bb44ef7c,0.0,3331,18,1,0,5,1,False
1,1709605507,0.0,5,3,52dd11f4-bbd0-49ab-912b-06fac40d275d,0.0,4485,25,1,0,2,1,False
1,1709605507,0.0,3,3,f7e7f14f-7c39-488e-849b-92c41059eb07,0.0,4564,14,1,0,4,1,False
1,1709605501,0.0,28,3,55ccb271-7035-422e-bee1-20e84caa0217,0.0,3813,7,1,0,11,1,False
1,1709605501,0.0,14,11,17aba164-9d41-4336-9767-2218b8994ded,0.0,4964,8,1,0,2,1,False
1,1709605502,0.0,3,2,1843486189591985058,0.0,1843486189591985058,18,1,0,2,1,False
1,1709605502,0.0,1,0,7f3aa940-18ef-4900-89dc-cdb05f693f31,0.0,4903,18,1,1,0,1,False
1,1709605502,0.0,4,1,06f0d251-e1e3-435c-8c5f-9b991a14ca4a,0.0,4259,21,1,0,0,1,False
1,1709605502,0.0,10,3,1854538793462575652,0.0,1854538793462575652,9,1,0,0,1,False
1,1709605503,0.0,13,3,f882ccc8-45aa-426b-aef6-514fe1d3d9cc,0.0,4331,14,1,0,1,1,False
1,1709605503,0.0,30,1,80969478-8dbc-42e1-8e16-ac0132a431c2,0.0,4363,0,1,0,0,1,False
1,1709605503,0.0,61,18,f54ad1f8-fe58-49ac-82ae-b742aec66829,0.0,5081,15,1,0,2,1,False
1,1709605503,0.0,0,0,2cd651e7-1e3a-4cd9-8fd1-a2416e032f6e,0.0,4005,23,1,0,1,1,False
1,1709605504,0.0,8,1,66dc82ef-0aca-11e7-82f6-3863bb44ef7c,0.0,524,48,1,4,2,1,False
1,1709605504,0.0,19,7,66dd3fc3-0aca-11e7-82f6-3863bb44ef7c,0.0,3135,17,1,0,4,1,False
