eightd_station_services,name,station_id,has_kiosk,station_type,region_id,lat,electric_bike_surcharge_waiver,lon,rental_methods,rental_uris,capacity,eightd_has_key_dispenser,zipCode
[],W 25 St & 6 Ave,66dc2995-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.74395411,False,-73.99144871,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",51,False,10010
[],Vesey St & Church St,06439006-11b6-44f0-8545-c9d39035f32a,True,classic,71,40.71221958009051,False,-74.01047229766846,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",48,False,10007
[],South St & Broad St,c00ef46d-fcde-48e2-afbd-0fb595fe3fa7,True,classic,71,40.70188858913366,False,-74.01089876890182,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",3,False,10004
[],Franklin Ave & Myrtle Ave,66dbe15d-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.694546087246025,False,-73.95801365375519,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,11205
[],W 15 St & 6 Ave,09dfc0e3-a448-477c-bb3c-9467dc51ef8d,True,classic,71,40.738046142482766,False,-73.99642959237099,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",75,False,10011
[],E 59 St & Madison Ave,66dd3e14-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.76350532,False,-73.97109243,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",51,False,10022
[],Sedgwick Ave & W 231 St,1869753484503987044,True,classic,,40.87512,False,-73.90126,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,10468
[],Washington Park,66db4549-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.6917823,False,-73.9737299,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",24,False,11201
[],Pacific St & Utica Ave,d2b23c87-b7c3-48c2-a634-db4b76ecbcf7,True,classic,71,40.6767,False,-73.93051,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",20,False,11213
[],72 St & 41 Ave,7f4753d7-8d58-48bd-a881-de5bff08b27d,True,classic,71,40.7448,False,-73.89377,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",26,False,11377
[],Ogden Ave & Merriam Ave,595cf79f-7783-4373-b3d5-775bcf76033b,True,classic,71,40.839142,False,-73.925961,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,10452
[],60 Ave & Otis Ave,1851254468343716806,True,classic,,40.73715,False,-73.85614,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,11368
[],Green St & McGuinness Blvd,63a838a8-9acf-4ba1-91f5-c676f6ef2f7d,True,classic,71,40.73396,False,-73.95204,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",20,False,11222
[],Steinway St & Broadway,0f98907a-d4cc-45e0-b174-7d9dfda74106,True,classic,71,40.75905795418586,False,-73.91897544264793,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",32,False,11103
[],Kent Ave & Grand St,1786697771181570266,True,classic,,40.716425,False,-73.96594,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",45,False,11249
[],E 68 St & 3 Ave,66dd3d7f-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.76712840349542,False,-73.96224617958069,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",36,False,10065
[],Herkimer St & Eastern Pkwy,cf1a96a7-f695-4ba2-bcf2-899552e21e47,True,classic,71,40.67738,False,-73.90829,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",20,False,11233
[],61 St & Borden Ave,525535e3-dde3-47b4-9c2e-0174eaa4f2bb,True,classic,,40.72558,False,-73.90417,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,11378
[],Kent Ave & Division Ave,c7604869-5b55-40cf-812e-fc97901bdf14,True,classic,71,40.706563674670925,False,-73.9683187007904,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",44,False,11249
[],55 St & 5 Ave,566a6389-5c22-49ca-8c24-4d9eea135170,True,classic,71,40.642408,False,-74.013318,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",28,False,11220
[],Columbia St & Degraw St,66de63cd-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.6859296,False,-74.00242364,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,11201
[],Rogers Ave & Snyder Ave,1817432434869846072,True,classic,,40.64871,False,-73.95218,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,11226
[],Loring Pl North & W 183 St,47da6ab2-c841-4f2d-97ef-dd8d441c96b1,True,classic,71,40.8604244,False,-73.9093359997,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",20,False,10468
[],Nassau Ave & Russell St,66dd1c7f-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.72557,False,-73.94434,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",51,False,11222
[],Washington Ave & Empire Blvd,56b3ca32-104a-4920-a879-a97a820858c4,True,classic,,40.66314,False,-73.9605695,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,11225
[],Carroll St & 6 Ave,66de1ea2-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.6740886,False,-73.9787282,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,11215
[],Van Brunt St & Van Dyke St,633fbc4c-7617-47ba-a393-aad7a8d26a3e,True,classic,71,40.6758329439129,False,-74.01472628116608,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",24,False,11231
[],N 7 St & Driggs Ave,1786698974100683436,True,classic,,40.716967,False,-73.956388,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",53,False,11211
[],Ogden Ave & W 165 St,481624f3-9377-4dfd-a5dd-de05a7fef760,True,classic,71,40.834457,False,-73.928381,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,10452
[],Madison Ave & E 120 St,bacfe3c2-7946-45ed-91f9-f5b91791de75,True,classic,71,40.80295,False,-73.942954,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",30,False,10035
[],Eastern Pkwy & Ralph Ave,d470e82e-d109-4e2e-b66a-f5e944cbfe97,True,classic,71,40.66852,False,-73.92284,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,11233
[],E 170 St & Sheridan Ave,d040a7b3-85b5-4c0d-9c92-3f4ad0082143,True,classic,71,40.838315,False,-73.912604,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",30,False,10456
[],Richardson St & N Henry St,66de73fd-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.71907891179564,False,-73.94223690032959,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",25,False,11222
[],Lexington Ave & E 127 St,5f63411c-91ce-4788-a567-d388cc812a15,True,classic,71,40.805726,False,-73.936322,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",33,False,10035
[],Hazen St & 20 Ave,ca7ec509-cefc-4ac6-b729-08999d191051,True,classic,71,40.772092,False,-73.895166,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,11370
[],41 Ave & 77 St,1846085439406916338,True,classic,,40.74557,False,-73.8882,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",24,False,11373
[],E 51 St & Lexington Ave,66dc81ce-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.75714758,False,-73.97207836,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",75,False,10022
[],Dean St & Rockaway Ave,4568f854-1268-45cf-bac8-82286ef40ae6,True,classic,71,40.67486,False,-73.91123,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,11233
[],Fulton Ave & St Paul's Pl,bf880f45-422c-4e0b-b3b0-2b1f5ba94da4,True,classic,71,40.83545,False,-73.90153,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,10456
[],Eastern Pkwy & Franklin Ave (NE Corner),1dacb0f6-29f5-4d1b-b910-92ffa5b4ca5d,True,classic,71,40.6707767,False,-73.9576801,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",42,False,11216
[],Jerome Ave & Anderson Ave,1bb1af93-b433-4da7-8054-009c85f7755a,True,classic,71,40.830179,False,-73.928747,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,10452
[],Lafayette Ave & Ft Greene Pl,162d5859-b735-4ff7-9613-01b21f22c1cd,True,classic,71,40.68700231292619,False,-73.97664964199066,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",36,False,11217
[],St Nicholas Ave & W 137 St,b371c432-b682-412f-9b85-8df84ce7a9f3,True,classic,71,40.818477,False,-73.947568,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,10032
[],60 Ave & Fresh Pond Rd,ca5cc034-a95d-446e-8314-6691589886b1,True,classic,71,40.71693,False,-73.90198,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,11378
[],53 Ave & 62 St,7f402242-dc1b-4a48-ba21-58c4fa7216b4,True,classic,,40.73169,False,-73.90159,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,11378
[],Fort Hamilton Pkwy & E 5 St,3f05490b-a3d8-4d15-bd25-0212555b5dff,True,classic,71,40.649037,False,-73.97673,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,11218
[],Central Ave & Melrose St,75352ab4-8a31-4926-8b59-048a9e506452,True,classic,71,40.70112,False,-73.93039,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",17,False,11206
[],Lenox Rd & E 43 St,1814901062206225038,True,classic,,40.65496,False,-73.93765,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,11203
[],49 St & 31 Ave,92fc1ad7-0867-4655-b02f-ede65d336b14,True,classic,71,40.758057,False,-73.909831,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,11103
[],W 211 St & 10 Ave,f8c242cd-da59-4f0e-afd6-832bbdd7d328,True,classic,71,40.86709406268147,False,-73.9172950387001,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",20,False,10034
[],Morton St & Washington St,549b5bc4-b949-4eeb-8ffb-2215e1e49892,True,classic,71,40.73115,False,-74.00887,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",80,False,10014
[],Broadway & W 138 St,563389a0-d90f-4155-9c50-528459df26aa,True,classic,71,40.82182,False,-73.95353,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,10031
[],Vernon Blvd & 41 Rd,0687075b-cf2d-4130-a859-fe841aafbd3f,True,classic,71,40.7552433,False,-73.9485678,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,11101
[],Park Ave & E 162 St,38af3d1a-9916-46cf-b22e-86fc8648bf30,True,classic,71,40.825716,False,-73.915585,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,10451
[],Duane St & Hudson St,1b038e21-e199-4c47-bef0-f4bcdc06b73b,True,classic,71,40.71703,False,-74.00925,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",44,False,10013
[],3 St & Hoyt St,66de2b2f-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.6777287,False,-73.99364123,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",53,False,11231
[],Atlantic Ave & Furman St,66dbef15-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.69165183,False,-73.9999786,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",37,False,11201
[],W 34 St & Hudson Blvd E,cb05443c-e68e-48f7-8d17-35353fa19d4d,True,classic,71,40.75516719072139,False,-74.00059908628464,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",57,False,10001
[],Amsterdam Ave & W 175 St,18a2cbb6-91f2-4393-82fb-b40a8ba90f20,True,classic,71,40.844044,False,-73.933651,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,10033
[],E 88 St & Park Ave,66dde103-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.781410700190015,False,-73.95595908164978,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",38,False,10128
[],44 St & Greenpoint Ave,ed279ef2-52ee-4ff2-9a52-edd8137ea034,True,classic,71,40.741119944681465,False,-73.92103672027588,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,11104
[],N Henry St & Norman Ave,1786700154621508184,True,classic,,40.7277,False,-73.94395,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",29,False,11222
[],55 St & Northern Blvd,26b3a82b-3487-44c2-85f1-eddb5a8a3a9d,True,classic,71,40.75326,False,-73.90585,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,11377
[],Church Ave & Nostrand Ave,1815967442754883940,True,classic,,40.65074,False,-73.94986,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",30,False,11226
[],E 33 St & 5 Ave,66dc840f-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.74765947,False,-73.98490707,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",60,False,10016
[],Grand Concourse & E 164 St,abc1311e-e000-4211-af9e-0cf92242711e,True,classic,71,40.829608,False,-73.921461,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",22,False,10452
[],Bushwick Ave & Linden St,74723006-b32f-4590-8cc7-f15eec3808fe,True,classic,71,40.69146,False,-73.92146,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",29,False,11221
[],Madison St & Seneca Ave,26cae473-0e59-4af7-bad5-bb6fec85c8bc,True,classic,71,40.70183,False,-73.90625,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",22,False,11385
[],E 98 St & Park Ave,66dde76a-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.78813,False,-73.95206,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",25,False,10029
[],Broadway & Berry St,18415ea7-efce-408d-bcb9-4693fb088dda,True,classic,71,40.71036129922581,False,-73.96530389785767,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",34,False,11249
[],Church Ave & Story St,180b83a0-329c-4069-87be-df862cb1baed,True,classic,71,40.642031,False,-73.981073,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,11218
[],Montgomery St & Franklin Ave,81a98b0b-cfd6-48b4-90bd-806ebbc264a0,True,classic,71,40.666439306870814,False,-73.9605563879013,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,11225
[],Morris Ave & E 153 St,581bc4fe-cf14-4767-8377-6fa156ff8a29,True,classic,71,40.820036,False,-73.921411,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,10451
[],Crescent St & 35 Ave,d265dbc7-ef55-4f5b-8a2b-f2015dc71fb8,True,classic,71,40.7596276,False,-73.9321455,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",25,False,11106
[],Warren St & W Broadway,66db3053-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.71473993,False,-74.00910627,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",71,False,10007
[],Broadway & Morris St,7dda8844-60ba-4449-b05c-54c1d14ab5fb,True,classic,71,40.705945132708806,False,-74.01321887969969,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",69,False,10006
[],5 Ave & E 87 St,b9720921-8170-43ea-a5ae-b61b9161eb49,True,classic,71,40.78232260730881,False,-73.95987510681152,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",38,False,10128
[],E 54 St & 1 Ave,0138452a-b9f4-4aee-80b0-7fae9a122ffe,True,classic,71,40.756265,False,-73.964179,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",41,False,10022
[],Carlton Ave & St Marks Ave,2e66af7d-bcdd-441f-9f7e-7e17f5c9275e,True,classic,71,40.67911856082165,False,-73.97176265716553,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,11217
[],26 Ave & 2 St,c190f78c-77ad-469e-aecc-e2af7bb6d92a,True,classic,,40.77684387,False,-73.93463418,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,11102
[],111 St & Roosevelt Ave,1849010133527040242,True,classic,,40.75147,False,-73.8557,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,11368
[],E 56 St & Madison Ave,6fd61eee-d0ef-4580-9704-bd06b82bcb61,True,classic,71,40.761573,False,-73.972628,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",33,False,10022
[],Grand Concourse & E 199 St,c3062f44-c5b9-4650-a4ec-cc66cbf5b944,True,classic,71,40.87142,False,-73.88839,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,10458
[],Van Sinderen Ave & Truxton St,ef6216aa-d3c8-46bb-8c6b-b62f8ba51b16,True,classic,71,40.6786,False,-73.90369,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,11233
[],Adam Clayton Powell Blvd & W 126 St,18eccc71-66be-4e4c-8335-095a9bf0df94,True,classic,71,40.809495347779475,False,-73.94776493310928,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",33,False,10027
[],Broadway & E 19 St,40043e8a-6ef6-428d-b585-a7c23cdb06d4,True,classic,71,40.73866091428551,False,-73.98987293243407,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",65,False,10003
[],Calyer St & West St,1814548067447122618,True,classic,,40.72693,False,-73.95863,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",35,False,11222
[],Railroad Ave & Kay Ave,81bec993-29a5-4e70-8f60-eecdf16c7be4,True,classic,71,40.70514807698391,False,-73.97078096866608,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",30,False,11249
[],Riverside Dr & W 72 St,66dd4d70-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.78057799010334,False,-73.98562431335449,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",41,False,10023
[],53 St & 2 Ave,6969d756-33a6-4a0b-83d0-3db38bc382d1,True,classic,71,40.64744,False,-74.018846,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",30,False,11220
[],Walker St & Baxter St,32cc1603-a4b5-4099-b7bf-681de451b04a,True,classic,71,40.717411,False,-73.999573,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",47,False,10013
[],Grand St & Havemeyer St,66dc3782-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.71286844,False,-73.95698119,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",31,False,11211
[],Jerome Ave & W Fordham Rd,b4f990dd-36bb-46b3-9eea-4b980bd43c2d,True,classic,71,40.86294,False,-73.90108,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",24,False,10468
[],Sterling Pl & New York Ave,c2bb1874-bcb7-47c5-aa7d-05423b9087e8,True,classic,71,40.67234,False,-73.94763,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",25,False,11216
[],India St & Manhattan Ave,66dd2060-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.73232194,False,-73.9550858,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",50,False,11222
